ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
34,,,221,SOUMEN ROY,364,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,GOPAL CHUNARY,5,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,NAMALA KANTA SARKAR,2,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,ALEN SARKAR,0,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,Dilip Chandra Ray,0,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,SHYAMA SARKAR,5,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,SUDHIR SARKAR,7,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,221,SURESH BARMAN,2,783.0,0.0,14.0,797.0,34_Form20.pdf
34,,,222,TAPAN DEB SINGHA,92,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,PRAVASH SARKAR,37,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,SOUMEN ROY,415,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,GOPAL CHUNARY,3,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,NAMALA KANTA SARKAR,0,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,ALEN SARKAR,3,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,Dilip Chandra Ray,0,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,SHYAMA SARKAR,4,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,SUDHIR SARKAR,10,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222,SURESH BARMAN,1,565.0,0.0,7.0,572.0,34_Form20.pdf
34,,,222(A),TAPAN DEB SINGHA,51,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),PRAVASH SARKAR,35,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),SOUMEN ROY,450,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),GOPAL CHUNARY,3,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),NAMALA KANTA SARKAR,1,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),ALEN SARKAR,1,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),Dilip Chandra Ray,2,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),SHYAMA SARKAR,3,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),SUDHIR SARKAR,4,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,222(A),SURESH BARMAN,3,553.0,0.0,5.0,558.0,34_Form20.pdf
34,,,223,TAPAN DEB SINGHA,112,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,PRAVASH SARKAR,18,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,SOUMEN ROY,318,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,GOPAL CHUNARY,4,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,NAMALA KANTA SARKAR,1,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,ALEN SARKAR,0,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,Dilip Chandra Ray,2,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,SHYAMA SARKAR,2,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,SUDHIR SARKAR,3,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223,SURESH BARMAN,1,461.0,0.0,3.0,464.0,34_Form20.pdf
34,,,223(A),TAPAN DEB SINGHA,64,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),PRAVASH SARKAR,14,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),SOUMEN ROY,370,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),GOPAL CHUNARY,4,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),NAMALA KANTA SARKAR,1,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),ALEN SARKAR,0,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),Dilip Chandra Ray,0,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),SHYAMA SARKAR,2,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),SUDHIR SARKAR,13,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,223(A),SURESH BARMAN,3,471.0,0.0,8.0,479.0,34_Form20.pdf
34,,,224,TAPAN DEB SINGHA,94,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,PRAVASH SARKAR,28,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,SOUMEN ROY,386,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,GOPAL CHUNARY,3,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,NAMALA KANTA SARKAR,0,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,ALEN SARKAR,1,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,Dilip Chandra Ray,2,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,SHYAMA SARKAR,1,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,SUDHIR SARKAR,6,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,224,SURESH BARMAN,3,524.0,0.0,9.0,533.0,34_Form20.pdf
34,,,225,TAPAN DEB SINGHA,225,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,PRAVASH SARKAR,14,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,SOUMEN ROY,476,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,GOPAL CHUNARY,3,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,NAMALA KANTA SARKAR,0,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,ALEN SARKAR,0,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,Dilip Chandra Ray,3,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,SHYAMA SARKAR,1,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,SUDHIR SARKAR,3,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,225,SURESH BARMAN,4,730.0,0.0,5.0,735.0,34_Form20.pdf
34,,,226,TAPAN DEB SINGHA,586,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,PRAVASH SARKAR,24,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,SOUMEN ROY,1,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,GOPAL CHUNARY,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,NAMALA KANTA SARKAR,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,ALEN SARKAR,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,Dilip Chandra Ray,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,SHYAMA SARKAR,1,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,SUDHIR SARKAR,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,226,SURESH BARMAN,0,612.0,0.0,4.0,616.0,34_Form20.pdf
34,,,227,TAPAN DEB SINGHA,155,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,PRAVASH SARKAR,15,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,SOUMEN ROY,350,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,GOPAL CHUNARY,5,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,NAMALA KANTA SARKAR,0,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,ALEN SARKAR,1,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,Dilip Chandra Ray,4,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,SHYAMA SARKAR,2,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,SUDHIR SARKAR,6,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227,SURESH BARMAN,0,538.0,0.0,7.0,545.0,34_Form20.pdf
34,,,227(A),TAPAN DEB SINGHA,75,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),PRAVASH SARKAR,9,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),SOUMEN ROY,416,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),GOPAL CHUNARY,4,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),NAMALA KANTA SARKAR,1,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),ALEN SARKAR,1,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),Dilip Chandra Ray,1,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),SHYAMA SARKAR,2,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),SUDHIR SARKAR,3,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,227(A),SURESH BARMAN,1,513.0,0.0,4.0,517.0,34_Form20.pdf
34,,,228,TAPAN DEB SINGHA,540,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,PRAVASH SARKAR,36,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,SOUMEN ROY,59,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,GOPAL CHUNARY,0,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,NAMALA KANTA SARKAR,0,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,ALEN SARKAR,1,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,Dilip Chandra Ray,1,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,SHYAMA SARKAR,1,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,SUDHIR SARKAR,3,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,228,SURESH BARMAN,2,643.0,0.0,13.0,656.0,34_Form20.pdf
34,,,229,TAPAN DEB SINGHA,288,,,,,34_Form20.pdf
34,,,229,PRAVASH SARKAR,33,,,,,34_Form20.pdf
34,,,229,SOUMEN ROY,464,,,,,34_Form20.pdf
34,,,229,GOPAL CHUNARY,5,,,,,34_Form20.pdf
34,,,229,NAMALA KANTA SARKAR,1,,,,,34_Form20.pdf
34,,,229,ALEN SARKAR,1,,,,,34_Form20.pdf
34,,,229,Dilip Chandra Ray,0,,,,,34_Form20.pdf
34,,,229,SHYAMA SARKAR,2,,,,,34_Form20.pdf
34,,,229,SUDHIR SARKAR,1,,,,,34_Form20.pdf
34,,,229,SURESH BARMAN,8,,,,,34_Form20.pdf
34,,,230,TAPAN DEB SINGHA,413,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,PRAVASH SARKAR,55,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,SOUMEN ROY,468,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,GOPAL CHUNARY,4,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,NAMALA KANTA SARKAR,0,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,ALEN SARKAR,4,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,Dilip Chandra Ray,2,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,SHYAMA SARKAR,0,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,SUDHIR SARKAR,8,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,230,SURESH BARMAN,1,955.0,0.0,7.0,962.0,34_Form20.pdf
34,,,231,TAPAN DEB SINGHA,243,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,PRAVASH SARKAR,10,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,SOUMEN ROY,207,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,GOPAL CHUNARY,3,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,NAMALA KANTA SARKAR,1,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,ALEN SARKAR,1,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,Dilip Chandra Ray,1,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,SHYAMA SARKAR,1,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,SUDHIR SARKAR,3,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231,SURESH BARMAN,0,470.0,0.0,10.0,480.0,34_Form20.pdf
34,,,231(A),TAPAN DEB SINGHA,116,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),PRAVASH SARKAR,14,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),SOUMEN ROY,334,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),GOPAL CHUNARY,3,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),NAMALA KANTA SARKAR,2,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),ALEN SARKAR,6,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),Dilip Chandra Ray,4,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),SHYAMA SARKAR,2,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),SUDHIR SARKAR,9,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,231(A),SURESH BARMAN,2,492.0,0.0,9.0,501.0,34_Form20.pdf
34,,,232,TAPAN DEB SINGHA,341,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,PRAVASH SARKAR,51,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,SOUMEN ROY,413,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,GOPAL CHUNARY,0,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,NAMALA KANTA SARKAR,1,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,ALEN SARKAR,1,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,Dilip Chandra Ray,2,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,SHYAMA SARKAR,6,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,SUDHIR SARKAR,12,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,232,SURESH BARMAN,5,832.0,0.0,9.0,841.0,34_Form20.pdf
34,,,233,TAPAN DEB SINGHA,207,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,PRAVASH SARKAR,35,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,SOUMEN ROY,527,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,GOPAL CHUNARY,10,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,NAMALA KANTA SARKAR,1,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,ALEN SARKAR,2,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,Dilip Chandra Ray,6,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,SHYAMA SARKAR,3,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,SUDHIR SARKAR,27,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,233,SURESH BARMAN,8,826.0,0.0,23.0,849.0,34_Form20.pdf
34,,,234,TAPAN DEB SINGHA,79,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,PRAVASH SARKAR,5,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,SOUMEN ROY,415,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,GOPAL CHUNARY,2,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,NAMALA KANTA SARKAR,0,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,ALEN SARKAR,1,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,Dilip Chandra Ray,2,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,SHYAMA SARKAR,2,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,SUDHIR SARKAR,15,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234,SURESH BARMAN,5,526.0,0.0,3.0,529.0,34_Form20.pdf
34,,,234(A),TAPAN DEB SINGHA,154,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),PRAVASH SARKAR,7,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),SOUMEN ROY,362,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),GOPAL CHUNARY,5,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),NAMALA KANTA SARKAR,1,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),ALEN SARKAR,2,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),Dilip Chandra Ray,4,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),SHYAMA SARKAR,3,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),SUDHIR SARKAR,10,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,234(A),SURESH BARMAN,2,550.0,0.0,10.0,560.0,34_Form20.pdf
34,,,235,TAPAN DEB SINGHA,128,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,PRAVASH SARKAR,16,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,SOUMEN ROY,355,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,GOPAL CHUNARY,6,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,NAMALA KANTA SARKAR,0,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,ALEN SARKAR,0,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,Dilip Chandra Ray,1,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,SHYAMA SARKAR,1,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,SUDHIR SARKAR,27,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,235,SURESH BARMAN,0,534.0,0.0,10.0,544.0,34_Form20.pdf
34,,,236,TAPAN DEB SINGHA,345,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,PRAVASH SARKAR,9,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,SOUMEN ROY,191,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,GOPAL CHUNARY,4,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,NAMALA KANTA SARKAR,0,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,ALEN SARKAR,0,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,Dilip Chandra Ray,2,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,SHYAMA SARKAR,0,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,SUDHIR SARKAR,5,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236,SURESH BARMAN,0,556.0,0.0,6.0,562.0,34_Form20.pdf
34,,,236(A),TAPAN DEB SINGHA,196,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),PRAVASH SARKAR,5,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),SOUMEN ROY,303,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),GOPAL CHUNARY,1,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),NAMALA KANTA SARKAR,0,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),ALEN SARKAR,0,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),Dilip Chandra Ray,1,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),SHYAMA SARKAR,1,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),SUDHIR SARKAR,3,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,236(A),SURESH BARMAN,2,512.0,0.0,7.0,519.0,34_Form20.pdf
34,,,237,TAPAN DEB SINGHA,320,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,PRAVASH SARKAR,15,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,SOUMEN ROY,322,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,GOPAL CHUNARY,2,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,NAMALA KANTA SARKAR,1,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,ALEN SARKAR,0,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,Dilip Chandra Ray,3,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,SHYAMA SARKAR,5,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,SUDHIR SARKAR,7,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,237,SURESH BARMAN,1,676.0,0.0,8.0,684.0,34_Form20.pdf
34,,,238,TAPAN DEB SINGHA,161,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,PRAVASH SARKAR,36,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,SOUMEN ROY,397,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,GOPAL CHUNARY,4,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,NAMALA KANTA SARKAR,2,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,ALEN SARKAR,1,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,Dilip Chandra Ray,2,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,SHYAMA SARKAR,1,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,SUDHIR SARKAR,11,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,238,SURESH BARMAN,2,617.0,0.0,9.0,626.0,34_Form20.pdf
34,,,239,TAPAN DEB SINGHA,196,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,PRAVASH SARKAR,11,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,SOUMEN ROY,258,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,GOPAL CHUNARY,7,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,NAMALA KANTA SARKAR,1,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,ALEN SARKAR,1,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,Dilip Chandra Ray,3,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,SHYAMA SARKAR,1,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,SUDHIR SARKAR,47,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239,SURESH BARMAN,4,529.0,0.0,14.0,543.0,34_Form20.pdf
34,,,239(A),TAPAN DEB SINGHA,171,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),PRAVASH SARKAR,31,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),SOUMEN ROY,311,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),GOPAL CHUNARY,3,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),NAMALA KANTA SARKAR,1,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),ALEN SARKAR,0,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),Dilip Chandra Ray,2,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),SHYAMA SARKAR,4,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),SUDHIR SARKAR,28,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,239(A),SURESH BARMAN,6,557.0,0.0,6.0,563.0,34_Form20.pdf
34,,,240,TAPAN DEB SINGHA,569,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,PRAVASH SARKAR,20,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,SOUMEN ROY,7,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,GOPAL CHUNARY,2,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,NAMALA KANTA SARKAR,0,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,ALEN SARKAR,0,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,Dilip Chandra Ray,0,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,SHYAMA SARKAR,0,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,SUDHIR SARKAR,0,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240,SURESH BARMAN,1,599.0,0.0,3.0,602.0,34_Form20.pdf
34,,,240(A),TAPAN DEB SINGHA,489,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),PRAVASH SARKAR,14,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),SOUMEN ROY,12,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),GOPAL CHUNARY,0,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),NAMALA KANTA SARKAR,1,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),ALEN SARKAR,0,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),Dilip Chandra Ray,0,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),SHYAMA SARKAR,1,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),SUDHIR SARKAR,1,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,240(A),SURESH BARMAN,1,519.0,0.0,10.0,529.0,34_Form20.pdf
34,,,241,TAPAN DEB SINGHA,156,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,PRAVASH SARKAR,12,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,SOUMEN ROY,299,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,GOPAL CHUNARY,1,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,NAMALA KANTA SARKAR,0,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,ALEN SARKAR,0,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,Dilip Chandra Ray,1,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,SHYAMA SARKAR,1,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,SUDHIR SARKAR,13,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,241,SURESH BARMAN,1,484.0,0.0,4.0,488.0,34_Form20.pdf
34,,,242,TAPAN DEB SINGHA,171,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,PRAVASH SARKAR,56,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,SOUMEN ROY,427,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,GOPAL CHUNARY,3,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,NAMALA KANTA SARKAR,3,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,ALEN SARKAR,3,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,Dilip Chandra Ray,1,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,SHYAMA SARKAR,3,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,SUDHIR SARKAR,28,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,242,SURESH BARMAN,4,699.0,0.0,5.0,704.0,34_Form20.pdf
34,,,243,TAPAN DEB SINGHA,121,704.0,0.0,9.0,713.0,34_Form20.pdf
34,,,243,PRAVASH SARKAR,20,704.0,0.0,9.0,713.0,34_Form20.pdf
34,,,243,SOUMEN ROY,540,704.0,0.0,9.0,713.0,34_Form20.pdf
34,,,243,GOPAL CHUNARY,2,704.0,0.0,9.0,713.0,34_Form20.pdf
